Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4
4.872,1.1572263717651366e-05,2.0996077060699463e-06,-2.1435544967651366e-05,0.000150830078125,-2.2119138717651365e-05,6.547850799560546e-05,2.7294919967651364e-05,0.000271435546875
4.874,3.061523246765137e-05,1.7333982467651367e-05,-1.1376951217651366e-05,0.000165869140625,-9.912107467651366e-06,8.159178924560546e-05,4.0771484374999996e-05,0.000286865234375
4.876,2.6660154342651367e-05,9.863279342651367e-06,-1.9921873092651367e-05,0.0001568359375,-1.8749998092651367e-05,7.343749237060546e-05,3.359375e-05,0.00027919921875
4.878,1.7675779342651367e-05,3.3203110694885254e-06,-2.6269529342651366e-05,0.0001505859375,-2.5585935592651366e-05,6.718749237060546e-05,2.6464841842651364e-05,0.00027236328125
4.88,1.2158201217651366e-05,1.2207016944885254e-06,-2.9443357467651365e-05,0.000147021484375,-2.9931638717651365e-05,6.411132049560546e-05,2.1533201217651365e-05,0.000268994140625
4.882,1.7724607467651365e-05,6.982419967651367e-06,-2.1630857467651365e-05,0.00015151367187499998,-2.5341794967651366e-05,6.772460174560547e-05,2.5048826217651364e-05,0.000271240234375
4.884,1.5624992847442627e-06,-3.9062571525573726e-07,-3.3984371185302735e-05,0.000142578125,-3.7792964935302736e-05,5.781249618530273e-05,1.1328124046325684e-05,0.0002583984375
4.886,8.691405296325683e-06,1.1621092796325683e-05,-2.5878904342651364e-05,0.00014755859374999998,-2.8515623092651365e-05,6.289061737060546e-05,1.9433593749999998e-05,0.000265234375
4.888,2.6660154342651367e-05,2.5097654342651366e-05,-8.984376907348633e-06,0.00015644531249999998,-1.3964841842651367e-05,7.167967987060547e-05,3.37890625e-05,0.00027695312499999996
4.89,3.7255859374999996e-05,3.139648246765136e-05,-2.441424429416656e-07,0.000166162109375,-8.154294967651367e-06,7.954100799560547e-05,3.8818359375e-05,0.000283154296875
4.892,3.310546875e-05,2.2265623092651366e-05,-1.0742189407348632e-05,0.00015830078125,-1.8652341842651368e-05,7.109374237060546e-05,2.7246091842651366e-05,0.00027304687499999996
4.894,4.794921875e-05,2.9199216842651365e-05,-6.6406230926513666e-06,0.00016308593749999998,-1.3183591842651367e-05,7.685546112060547e-05,3.30078125e-05,0.0002763671875
4.896,3.974609375e-05,2.2851560592651366e-05,-1.1523439407348633e-05,0.0001552734375,-1.9921873092651367e-05,6.826171112060546e-05,2.5585935592651366e-05,0.00026806640624999997
4.898,2.7050779342651368e-05,1.5917966842651367e-05,-1.171875e-05,0.000151171875,-2.4609373092651365e-05,6.249999618530273e-05,1.8652341842651368e-05,0.00026123046875
4.9,2.6513669967651366e-05,1.557617092132568e-05,-2.006836128234863e-05,0.000152880859375,-3.0224607467651367e-05,6.342772674560547e-05,1.3525389671325684e-05,0.000260986328125
4.902,3.49609375e-05,2.412109375e-05,-1.2988283157348632e-05,0.0001587890625,-2.2851560592651366e-05,6.855467987060546e-05,1.982421875e-05,0.00026689453125
4.904,3.3544921875e-05,2.7197265625e-05,-1.3134765625e-05,0.000156884765625,-2.1240230560302732e-05,6.440428924560547e-05,1.9482421875e-05,0.000262744140625
4.906,4.9365234375e-05,4.5263671874999995e-05,-1.6113300323486326e-06,0.000169384765625,-1.1572263717651366e-05,7.690428924560546e-05,2.9833982467651366e-05,0.000275732421875
4.908,5.2685539245605466e-05,4.3408203124999997e-05,1.904294967651367e-06,0.00017192382812499998,-1.0791013717651366e-05,7.885741424560546e-05,3.110351371765137e-05,0.000276513671875
4.91,4.9023437499999995e-05,3.9843749999999996e-05,1.0742168426513672e-06,0.00016884765625,-1.0644529342651367e-05,7.607421112060547e-05,3.066406059265136e-05,0.00027353515624999996
4.912,4.0527343749999995e-05,3.896484375e-05,-8.203126907348633e-06,0.00016103515625,-1.9238279342651367e-05,6.689452362060547e-05,2.2460935592651365e-05,0.00026376953125
4.914,4.7705070495605465e-05,4.799803924560547e-05,-5.908205509185791e-06,0.000165673828125,-1.3330076217651366e-05,7.280272674560547e-05,3.0224607467651367e-05,0.000270263671875
4.916,3.857421875e-05,4.0625e-05,-1.0644533157348633e-05,0.00015742187499999998,-2.2558591842651368e-05,6.591796112060547e-05,2.08984375e-05,0.00026357421875
4.918,3.3935546874999996e-05,3.7646484375e-05,-8.544919967651366e-06,0.000152392578125,-2.7880857467651364e-05,6.372069549560546e-05,1.4697265625e-05,0.000261376953125
4.92,3.9404296875e-05,4.184569549560547e-05,-1.1083986282348632e-05,0.00015444335937499999,-2.7197263717651365e-05,7.241210174560547e-05,1.5966794967651365e-05,0.000268994140625
4.922,6.0742179870605466e-05,5.800780487060547e-05,-1.6601581573486328e-06,0.0001685546875,-1.4355466842651366e-05,7.919921112060547e-05,2.8124998092651364e-05,0.000275390625
4.924,5.6201168060302734e-05,4.565429306030273e-05,-6.201171875e-06,0.000157275390625,-2.4169919967651366e-05,6.372069931030273e-05,1.6552732467651365e-05,0.000259521484375
4.926,5.8105464935302735e-05,4.2968746185302735e-05,-2.1484374999999997e-06,0.00016103515625,-2.2070310592651367e-05,6.718749237060546e-05,1.9140623092651368e-05,0.00026376953125
4.928,5.6396476745605464e-05,4.2724609375e-05,1.513671875e-06,0.000162548828125,-1.8603513717651366e-05,6.997069549560547e-05,2.3095701217651366e-05,0.000266455078125
4.93,4.853514862060547e-05,4.4433586120605466e-05,1.171875e-06,0.00016435546875,-1.7480466842651368e-05,7.060546112060546e-05,2.3437498092651366e-05,0.0002654296875
4.932,4.12109375e-05,4.345703125e-05,-6.9335918426513665e-06,0.00015468749999999999,-2.7441402435302734e-05,6.914061737060546e-05,1.2499999999999999e-05,0.00025732421875
4.934,4.7949214935302735e-05,4.921874618530273e-05,-5.859384536743164e-07,0.00015791015624999998,-2.236328125e-05,8.388671112060546e-05,1.9140625e-05,0.00026640625
4.936,5.9033195495605465e-05,6.030272674560547e-05,7.861327648162841e-06,0.000170263671875,-1.0791013717651366e-05,7.739257049560546e-05,3.129882621765137e-05,0.000273095703125
4.938,6.210937118530273e-05,6.406249237060547e-05,7.421875e-06,0.00017314453124999999,-8.007810592651368e-06,7.499999237060547e-05,3.427734375e-05,0.00027392578124999997
4.94,6.098632431030273e-05,5.971679306030273e-05,1.611328601837158e-06,0.00016479492187499998,-1.5966794967651365e-05,6.948241424560547e-05,2.7001951217651366e-05,0.000267431640625
4.942,6.435546112060546e-05,5.888671493530273e-05,3.125000238418579e-06,0.0001666015625,-1.7382810592651365e-05,7.529296112060546e-05,2.5195310592651365e-05,0.000269140625
4.944,4.7705074310302735e-05,4.282226181030273e-05,-4.052733898162841e-06,0.000155517578125,-2.8369138717651365e-05,6.372069931030273e-05,1.1767576217651367e-05,0.000255419921875
4.946,4.003905868530273e-05,5.205077743530273e-05,2.832029581069946e-06,0.000162890625,-2.3046873092651365e-05,6.787108612060547e-05,1.6796873092651365e-05,0.00026113281249999997
4.948,4.19921875e-05,5.8300773620605464e-05,-3.515625e-06,0.00016728515624999998,-2.1191404342651366e-05,7.275389862060547e-05,2.1386716842651365e-05,0.00026689453125
4.95,5.1220695495605464e-05,5.1904289245605464e-05,-4.833986282348633e-06,0.00016850585937499998,-2.0654294967651367e-05,7.534178924560547e-05,2.2802732467651364e-05,0.000269287109375
4.952,5.6884761810302734e-05,4.477538681030273e-05,-5.322267532348632e-06,0.000166650390625,-2.0849607467651366e-05,7.514647674560547e-05,2.2021482467651366e-05,0.000269287109375
4.954,7.866210174560547e-05,5.8544921874999996e-05,1.3818359375e-05,0.000183447265625,-7.080076217651367e-06,9.106444549560546e-05,3.4912109375e-05,0.000282470703125
4.956,7.309569549560546e-05,6.137694931030273e-05,1.0595703125e-05,0.00017739257812499998,-1.5478513717651368e-05,8.403319549560546e-05,2.6416013717651366e-05,0.000274169921875
4.958,6.513671112060547e-05,6.699217987060547e-05,4.687500476837158e-06,0.00017099609375,-2.1289060592651365e-05,7.822264862060547e-05,2.0898435592651368e-05,0.00027001953124999997
4.96,6.264648056030273e-05,6.772460174560547e-05,-2.441401481628418e-07,0.00016655273437499998,-2.2802732467651364e-05,7.514647674560547e-05,1.9287107467651365e-05,0.000271630859375
4.962,6.367187118530274e-05,6.748046112060547e-05,6.0546875e-06,0.00017070312499999998,-1.7382810592651365e-05,7.978514862060547e-05,2.5683591842651366e-05,0.00027861328125
4.964,5.424804306030273e-05,5.034179306030273e-05,-2.294921398162842e-06,0.000161767578125,-2.6123044967651365e-05,6.821288299560547e-05,1.5283201217651366e-05,0.000268896484375
4.966,6.767577362060546e-05,5.6640617370605464e-05,6.15234375e-06,0.0001685546875,-1.9531248092651366e-05,7.314452362060547e-05,2.0507810592651367e-05,0.00027597656249999996
4.968,7.788085174560546e-05,7.026366424560546e-05,1.6064453125e-05,0.00017758789062499998,-9.521482467651367e-06,8.491210174560546e-05,3.3935546874999996e-05,0.000289306640625
4.97,7.602538299560546e-05,7.426757049560547e-05,2.2119140625e-05,0.000184814453125,1.220705509185791e-06,9.223632049560547e-05,4.2626953125e-05,0.000296435546875
4.972,5.922851181030273e-05,6.196288681030274e-05,5.810545921325683e-06,0.000172021484375,-4.05273151397705e-06,8.002928924560547e-05,3.3251953125e-05,0.000283447265625
4.974,6.342773056030274e-05,5.4052734374999997e-05,5.712889194488525e-06,0.00017192382812499998,3.564455509185791e-06,8.051757049560547e-05,3.9306640625e-05,0.000282666015625
4.976,7.114257049560546e-05,5.444335556030273e-05,7.4707036018371575e-06,0.00017143554687499998,-1.2353513717651367e-05,7.797850799560547e-05,2.8662107467651366e-05,0.000279248046875
4.978,6.416014862060547e-05,6.005858993530273e-05,8.398436546325683e-06,0.00017412109375,-2.4609371185302734e-05,7.998046112060546e-05,1.923828125e-05,0.00027978515625
4.98,4.2675781249999996e-05,4.9121089935302735e-05,-3.7109372615814206e-06,0.00017343749999999998,-3.0273435592651365e-05,8.173827362060547e-05,1.2695311546325684e-05,0.0002767578125
4.982,5.1025382995605466e-05,5.5517570495605465e-05,5.8105468749999996e-06,0.00017758789062499998,-1.9091794967651367e-05,8.520507049560547e-05,2.2900388717651367e-05,0.000285400390625
4.984,5.6884761810302734e-05,5.6884761810302734e-05,1.2158203125e-05,0.000178466796875,-1.7138669967651365e-05,8.510741424560547e-05,2.3291013717651365e-05,0.000285595703125
4.986,6.806639862060546e-05,6.894530487060547e-05,1.845703125e-05,0.00018916015624999998,-4.199216842651367e-06,9.443358612060547e-05,3.505859375e-05,0.000295703125
4.988,7.065428924560547e-05,7.202147674560547e-05,2.2021484375e-05,0.000190283203125,-1.513669729232788e-06,9.790038299560547e-05,3.8916015625e-05,0.00030151367187499997
4.99,7.299803924560547e-05,6.997069549560547e-05,3.2666015625e-05,0.00018891601562499998,6.347676515579223e-07,9.370116424560547e-05,3.9404296875e-05,0.000298193359375
4.992,6.049804306030273e-05,6.0205074310302734e-05,1.6943359375e-05,0.00018354492187499998,-9.326169967651366e-06,8.754882049560547e-05,3.1201169967651364e-05,0.000289599609375
4.994,5.458984375e-05,6.2890625e-05,5.761720657348633e-06,0.00018593749999999999,-8.496091842651366e-06,9.882811737060546e-05,3.642578125e-05,0.0003
4.996,3.4374999999999995e-05,4.541015625e-05,-7.812498092651367e-06,0.00016474609375,-2.3242185592651367e-05,9.716796112060547e-05,2.1386716842651365e-05,0.00029121093749999997
4.998,3.30078125e-05,4.58984375e-05,-5.468748092651367e-06,0.00016279296875,-2.3828123092651367e-05,9.042967987060546e-05,1.9628904342651365e-05,0.00028837890625
5.0,4.7656249999999996e-05,5.9960933685302734e-05,6.249998092651367e-06,0.0001759765625,-1.0742185592651366e-05,8.388671112060546e-05,3.1738279342651366e-05,0.00029443359375
5.002,6.406249237060547e-05,6.435546112060546e-05,1.7187499999999998e-05,0.00018623046874999998,1.953146457672119e-07,9.394530487060547e-05,4.4140625e-05,0.00030517578125
5.004,5.1904296874999996e-05,4.2919921874999996e-05,7.080076694488525e-06,0.000173583984375,-7.66601324081421e-06,8.364257049560546e-05,3.6279296874999996e-05,0.00029418945312499996
5.006,5.1855468749999995e-05,3.876953125e-05,8.105466842651367e-06,0.00017636718749999998,-3.320310354232788e-06,8.945311737060546e-05,4.130859375e-05,0.0002998046875
5.008,5.4541015625e-05,4.2822265625e-05,1.4111326217651366e-05,0.000179443359375,3.4179893136024474e-07,9.409178924560547e-05,4.5458984375e-05,0.00030502929687499996
5.01,5.0927734374999995e-05,3.9599609374999996e-05,1.9189453125e-05,0.00017885742187499998,1.7089862823486327e-06,9.350585174560546e-05,4.6533203125e-05,0.000304248046875
5.012,3.9794921875e-05,2.9248044967651366e-05,6.7871074676513665e-06,0.00017290039062499999,-9.033201217651366e-06,8.608397674560547e-05,3.7841796875e-05,0.000296240234375
5.014,5.5957027435302734e-05,3.8476558685302735e-05,1.455077838897705e-05,0.00018486328125,-1.9531154632568358e-07,9.755858612060546e-05,4.853515243530273e-05,0.0003068359375
5.016,5.556640243530273e-05,3.642577743530273e-05,1.3671876907348632e-05,0.0001865234375,5.8593764305114745e-06,9.999999237060547e-05,5.4296871185302734e-05,0.0003087890625
5.018,5.3515624999999995e-05,3.80859375e-05,1.3378908157348632e-05,0.0001841796875,5.5664081573486324e-06,9.853514862060546e-05,5.3515624999999995e-05,0.0003072265625
5.02,3.798828125e-05,3.4179687499999996e-05,1.1132810592651367e-05,0.00017529296875,9.765839576721191e-08,9.208983612060547e-05,4.6679687499999995e-05,0.000301171875
5.022,3.0761716842651365e-05,3.26171875e-05,1.2695310592651366e-05,0.00017626953125,3.2226581573486326e-06,9.472655487060546e-05,5.0195312499999994e-05,0.00030361328125
5.024,2.0996091842651367e-05,2.2363279342651365e-05,8.789048194885254e-07,0.00016591796875,-6.640622615814209e-06,8.300780487060547e-05,4.0332031249999997e-05,0.00029228515625
5.026,2.5097654342651366e-05,1.9433591842651366e-05,1.660158395767212e-06,0.00016787109375,-5.761716842651367e-06,8.710936737060546e-05,4.12109375e-05,0.00029414062499999997
5.028,2.9833982467651366e-05,1.9189453125e-05,4.638673782348633e-06,0.000169873046875,-2.294919967651367e-06,9.018553924560546e-05,4.6533203125e-05,0.00029858398437499997
5.03,2.5488279342651367e-05,1.904296875e-05,1.2695331573486328e-06,0.0001720703125,-4.882793426513671e-07,9.101561737060547e-05,4.990234375e-05,0.00030058593749999996
5.032,2.8027341842651365e-05,2.3046875e-05,1.9073486328125e-12,0.00017148437499999998,-1.8554668426513671e-06,8.955077362060546e-05,4.638671875e-05,0.00029707031249999997
5.034,3.9501953125e-05,3.8037109375e-05,8.837892532348632e-06,0.00017983398437499998,6.982423782348632e-06,0.00010063475799560546,5.6298828125e-05,0.000307177734375
5.036,3.066406059265136e-05,3.3691406249999996e-05,8.789083957672119e-07,0.00017470703125,-3.222654104232788e-06,9.560546112060546e-05,4.70703125e-05,0.0003001953125
5.038,2.2705076217651365e-05,2.2314451217651367e-05,-4.736325740814208e-06,0.000171533203125,-9.228513717651367e-06,8.920897674560546e-05,4.0869140625e-05,0.000293505859375
5.04,2.0507810592651367e-05,1.201171875e-05,-7.812497615814208e-06,0.000164453125,-1.0058591842651367e-05,8.291014862060546e-05,3.994140625e-05,0.0002908203125
5.042,2.5390623092651367e-05,1.513671875e-05,-9.570310592651367e-06,0.0001666015625,-5.273435592651367e-06,8.535155487060547e-05,4.6484374999999997e-05,0.00029658203124999997
5.044,8.154296875e-06,4.8339843749999996e-06,-1.8896482467651368e-05,0.000158251953125,-1.4013669967651367e-05,7.661132049560547e-05,3.8525390625e-05,0.000287939453125
5.046,1.396484375e-05,1.572265625e-05,-4.101560592651367e-06,0.0001638671875,-5.6640605926513665e-06,8.271483612060546e-05,4.6875e-05,0.00029511718749999997
5.048,2.9003906249999997e-05,2.7734374999999998e-05,1.1914064407348632e-05,0.00017578125,7.031251907348633e-06,9.550780487060546e-05,5.927734375e-05,0.00030751953125
5.05,4.1357421875e-05,3.2666015625e-05,2.1240232467651367e-05,0.000183935546875,1.4990236282348632e-05,0.00010219725799560547,6.694335174560546e-05,0.000315185546875
5.052,3.8818359375e-05,2.5634765625e-05,1.5380857467651365e-05,0.00017788085937499998,8.740236282348633e-06,9.526366424560546e-05,5.9130859375e-05,0.00030747070312499996
5.054,4.6240234374999996e-05,3.1982421875e-05,9.033205032348633e-06,0.00018520507812499999,1.1865236282348632e-05,0.00010190428924560546,6.4697265625e-05,0.00031235351562499997
5.056,3.7158203125e-05,2.7001953124999998e-05,4.1503925323486325e-06,0.00017856445312499999,4.736330032348632e-06,9.448241424560546e-05,5.7080078124999995e-05,0.000303369140625
5.058,2.1240234375e-05,2.3095701217651366e-05,-6.347634792327881e-07,0.000169677734375,-1.611325979232788e-06,8.598632049560546e-05,4.9755859374999995e-05,0.000296337890625
5.06,1.8261716842651367e-05,2.0996091842651367e-05,-2.343748092651367e-06,0.0001642578125,-5.566404342651367e-06,8.105467987060547e-05,4.580078125e-05,0.00029169921874999997
5.062,2.9150388717651367e-05,2.0947263717651366e-05,-2.441387176513672e-07,0.00016606445312499998,-2.490232467651367e-06,8.413085174560547e-05,4.8388671875e-05,0.00029321289062499996
5.064,3.0712888717651364e-05,1.7724609375e-05,1.4648640155792237e-07,0.00016625976562499999,-1.6113260984420777e-06,8.120116424560546e-05,4.8583984374999996e-05,0.00029223632812499996
5.066,4.4335937499999996e-05,2.978515625e-05,1.0839845657348632e-05,0.00017832031249999998,9.375001907348632e-06,9.257811737060547e-05,6.0351562499999994e-05,0.0003041015625
5.068,4.8974609375e-05,3.1494140625e-05,1.2939455032348633e-05,0.000176025390625,1.1279298782348633e-05,9.448241424560546e-05,6.3720703125e-05,0.000307373046875
5.07,4.47265625e-05,2.6953125e-05,9.667970657348632e-06,0.00017509765625,9.960939407348632e-06,9.394530487060547e-05,6.26953125e-05,0.000306640625
5.072,3.8330078125e-05,2.1435546874999997e-05,5.371114015579224e-07,0.00016801757812499998,2.2949237823486327e-06,8.686522674560546e-05,5.4541015625e-05,0.000299169921875
5.074,4.7314453125e-05,3.2666015625e-05,8.544923782348632e-06,0.000176416015625,9.130861282348632e-06,9.555663299560547e-05,6.2158203125e-05,0.000307763671875
5.076,4.365234375e-05,2.9296873092651368e-05,6.152345657348632e-06,0.0001720703125,2.4414081573486327e-06,9.306639862060547e-05,5.60546875e-05,0.000305078125
5.078,3.4960933685302736e-05,2.5585935592651366e-05,2.1484389305114745e-06,0.00016943359375,-2.4414048194885252e-06,9.062499237060547e-05,5.117187118530273e-05,0.00030244140625
5.08,3.7255859374999996e-05,3.3544921875e-05,4.345705032348632e-06,0.000172314453125,3.5644550323486327e-06,9.291991424560546e-05,5.6591796874999995e-05,0.000308056640625
5.082,4.3603515624999995e-05,4.3505859375e-05,1.1572267532348633e-05,0.000183447265625,1.0400392532348633e-05,0.00010512694549560547,6.625975799560547e-05,0.000321142578125
5.084,3.1933591842651365e-05,3.662109375e-05,-7.812476158142089e-07,0.0001765625,-3.027341365814209e-06,0.00010087889862060546,5.4687499999999994e-05,0.000316015625
